province,district,province_district,year,turnout_rate,akp,chp,mhp,hdp,sp,gen_altered
eskisehir,odunpazari,eskisehir_odunpazari,2011,89.1,41.5,39.4,14,0,0.8,0
eskisehir,odunpazari,eskisehir_odunpazari,2012,89.1,41.5,39.4,14,0,0.8,0
eskisehir,odunpazari,eskisehir_odunpazari,2013,89.1,41.5,39.4,14,0,0.8,0
eskisehir,odunpazari,eskisehir_odunpazari,2014,89.1,41.5,39.4,14,0,0.8,0
eskisehir,odunpazari,eskisehir_odunpazari,2015,88.3,34.2,41.5,16.6,3.4,2.3,0
eskisehir,odunpazari,eskisehir_odunpazari,2016,89.1,41.1,41.2,12.6,2.5,0.6,0
eskisehir,odunpazari,eskisehir_odunpazari,2017,89.1,41.1,41.2,12.6,2.5,0.6,0
eskisehir,odunpazari,eskisehir_odunpazari,2018,89.5,35.5,35,9.5,4,1.1,0
eskisehir,odunpazari,eskisehir_odunpazari,2019,89.5,35.5,35,9.5,4,1.1,0
eskisehir,odunpazari,eskisehir_odunpazari,2020,89.5,35.5,35,9.5,4,1.1,0
eskisehir,saricakaya,eskisehir_saricakaya,2002,88.9,38.49,6.4,8.99,0.81,1.84,0
eskisehir,saricakaya,eskisehir_saricakaya,2003,88.9,38.49,6.4,8.99,0.81,1.84,0
eskisehir,saricakaya,eskisehir_saricakaya,2004,88.9,38.49,6.4,8.99,0.81,1.84,0
eskisehir,saricakaya,eskisehir_saricakaya,2005,88.9,38.49,6.4,8.99,0.81,1.84,0
eskisehir,saricakaya,eskisehir_saricakaya,2006,88.9,38.49,6.4,8.99,0.81,1.84,0
eskisehir,saricakaya,eskisehir_saricakaya,2007,94.31,55.25,8.17,13.58,0,1.76,0
eskisehir,saricakaya,eskisehir_saricakaya,2008,94.31,55.25,8.17,13.58,0,1.76,0
eskisehir,saricakaya,eskisehir_saricakaya,2009,94.31,55.25,8.17,13.58,0,1.76,0
eskisehir,saricakaya,eskisehir_saricakaya,2010,94.31,55.25,8.17,13.58,0,1.76,0
eskisehir,saricakaya,eskisehir_saricakaya,2011,91,65.6,16.1,13.3,0,1.1,0
eskisehir,saricakaya,eskisehir_saricakaya,2012,91,65.6,16.1,13.3,0,1.1,0
eskisehir,saricakaya,eskisehir_saricakaya,2013,91,65.6,16.1,13.3,0,1.1,0
eskisehir,saricakaya,eskisehir_saricakaya,2014,91,65.6,16.1,13.3,0,1.1,0
eskisehir,saricakaya,eskisehir_saricakaya,2015,87.6,58.4,20.4,15.3,1.4,2.5,0
eskisehir,saricakaya,eskisehir_saricakaya,2016,89.9,66.1,18.8,10.5,0.9,1.1,0
eskisehir,saricakaya,eskisehir_saricakaya,2017,89.9,66.1,18.8,10.5,0.9,1.1,0
eskisehir,saricakaya,eskisehir_saricakaya,2018,89.3,60.6,16.4,9.1,1,1.3,0
eskisehir,saricakaya,eskisehir_saricakaya,2019,89.3,60.6,16.4,9.1,1,1.3,0
eskisehir,saricakaya,eskisehir_saricakaya,2020,89.3,60.6,16.4,9.1,1,1.3,0
eskisehir,seyitgazi,eskisehir_seyitgazi,2002,90.72,23.42,23.84,14.67,0.78,2.44,0
eskisehir,seyitgazi,eskisehir_seyitgazi,2003,90.72,23.42,23.84,14.67,0.78,2.44,0
eskisehir,seyitgazi,eskisehir_seyitgazi,2004,90.72,23.42,23.84,14.67,0.78,2.44,0
eskisehir,seyitgazi,eskisehir_seyitgazi,2005,90.72,23.42,23.84,14.67,0.78,2.44,0
eskisehir,seyitgazi,eskisehir_seyitgazi,2006,90.72,23.42,23.84,14.67,0.78,2.44,0
eskisehir,seyitgazi,eskisehir_seyitgazi,2007,93.46,38.57,23.75,18.91,0,2.24,0
eskisehir,seyitgazi,eskisehir_seyitgazi,2008,93.46,38.57,23.75,18.91,0,2.24,0
eskisehir,seyitgazi,eskisehir_seyitgazi,2009,93.46,38.57,23.75,18.91,0,2.24,0
eskisehir,seyitgazi,eskisehir_seyitgazi,2010,93.46,38.57,23.75,18.91,0,2.24,0
eskisehir,seyitgazi,eskisehir_seyitgazi,2011,93.5,43.6,36.9,14.4,0,0.9,0
eskisehir,seyitgazi,eskisehir_seyitgazi,2012,93.5,43.6,36.9,14.4,0,0.9,0
eskisehir,seyitgazi,eskisehir_seyitgazi,2013,93.5,43.6,36.9,14.4,0,0.9,0
eskisehir,seyitgazi,eskisehir_seyitgazi,2014,93.5,43.6,36.9,14.4,0,0.9,0
eskisehir,seyitgazi,eskisehir_seyitgazi,2015,90.8,41.4,41.0,12.0,1.1,1.9,0
eskisehir,seyitgazi,eskisehir_seyitgazi,2016,91.6,47.9,39.4,9,0.7,0.4,0
eskisehir,seyitgazi,eskisehir_seyitgazi,2017,91.6,47.9,39.4,9,0.7,0.4,0
eskisehir,seyitgazi,eskisehir_seyitgazi,2018,92.6,45.5,32.4,8.1,1.8,0.5,0
eskisehir,seyitgazi,eskisehir_seyitgazi,2019,92.6,45.5,32.4,8.1,1.8,0.5,0
eskisehir,seyitgazi,eskisehir_seyitgazi,2020,92.6,45.5,32.4,8.1,1.8,0.5,0
eskisehir,sivrihisar,eskisehir_sivrihisar,2002,87.28,29.29,11.67,11.06,1.19,1.15,0
eskisehir,sivrihisar,eskisehir_sivrihisar,2003,87.28,29.29,11.67,11.06,1.19,1.15,0
eskisehir,sivrihisar,eskisehir_sivrihisar,2004,87.28,29.29,11.67,11.06,1.19,1.15,0
eskisehir,sivrihisar,eskisehir_sivrihisar,2005,87.28,29.29,11.67,11.06,1.19,1.15,0
eskisehir,sivrihisar,eskisehir_sivrihisar,2006,87.28,29.29,11.67,11.06,1.19,1.15,0
eskisehir,sivrihisar,eskisehir_sivrihisar,2007,88.64,44.48,12.49,23.4,0,1.95,0
eskisehir,sivrihisar,eskisehir_sivrihisar,2008,88.64,44.48,12.49,23.4,0,1.95,0
eskisehir,sivrihisar,eskisehir_sivrihisar,2009,88.64,44.48,12.49,23.4,0,1.95,0
eskisehir,sivrihisar,eskisehir_sivrihisar,2010,88.64,44.48,12.49,23.4,0,1.95,0
eskisehir,sivrihisar,eskisehir_sivrihisar,2011,89.2,52.5,21.4,18.4,0,1.1,0
eskisehir,sivrihisar,eskisehir_sivrihisar,2012,89.2,52.5,21.4,18.4,0,1.1,0
eskisehir,sivrihisar,eskisehir_sivrihisar,2013,89.2,52.5,21.4,18.4,0,1.1,0
eskisehir,sivrihisar,eskisehir_sivrihisar,2014,89.2,52.5,21.4,18.4,0,1.1,0
eskisehir,sivrihisar,eskisehir_sivrihisar,2015,85.2,40.8,27.2,21.7,4.0,3.1,0
eskisehir,sivrihisar,eskisehir_sivrihisar,2016,84.6,49.7,28.6,14.3,2.6,0.3,0
eskisehir,sivrihisar,eskisehir_sivrihisar,2017,84.6,49.7,28.6,14.3,2.6,0.3,0
eskisehir,sivrihisar,eskisehir_sivrihisar,2018,86.3,46.5,19.9,11.7,3.1,0.9,0
eskisehir,sivrihisar,eskisehir_sivrihisar,2019,86.3,46.5,19.9,11.7,3.1,0.9,0
eskisehir,sivrihisar,eskisehir_sivrihisar,2020,86.3,46.5,19.9,11.7,3.1,0.9,0
eskisehir,tepebasi,eskisehir_tepebasi,2008,87.67,44.44,27.46,14.63,0,1.5,1
eskisehir,tepebasi,eskisehir_tepebasi,2009,87.67,44.44,27.46,14.63,0,1.5,1
eskisehir,tepebasi,eskisehir_tepebasi,2010,87.67,44.44,27.46,14.63,0,1.5,1
eskisehir,tepebasi,eskisehir_tepebasi,2011,89.6,44.5,34.8,14.7,0,0.9,0
eskisehir,tepebasi,eskisehir_tepebasi,2012,89.6,44.5,34.8,14.7,0,0.9,0
eskisehir,tepebasi,eskisehir_tepebasi,2013,89.6,44.5,34.8,14.7,0,0.9,0
eskisehir,tepebasi,eskisehir_tepebasi,2014,89.6,44.5,34.8,14.7,0,0.9,0
eskisehir,tepebasi,eskisehir_tepebasi,2015,88.3,35.2,39.5,17.0,4.1,2.1,0
eskisehir,tepebasi,eskisehir_tepebasi,2016,88.7,42.5,38.8,13.1,3,0.7,0
eskisehir,tepebasi,eskisehir_tepebasi,2017,88.7,42.5,38.8,13.1,3,0.7,0
eskisehir,tepebasi,eskisehir_tepebasi,2018,88.9,37.3,32.4,9.5,4.1,1.2,0
eskisehir,tepebasi,eskisehir_tepebasi,2019,88.9,37.3,32.4,9.5,4.1,1.2,0
eskisehir,tepebasi,eskisehir_tepebasi,2020,88.9,37.3,32.4,9.5,4.1,1.2,0
gaziantep,araban,gaziantep_araban,2002,73.71,34.36,16.63,8.09,12.68,1.2,0
gaziantep,araban,gaziantep_araban,2003,73.71,34.36,16.63,8.09,12.68,1.2,0
gaziantep,araban,gaziantep_araban,2004,73.71,34.36,16.63,8.09,12.68,1.2,0
gaziantep,araban,gaziantep_araban,2005,73.71,34.36,16.63,8.09,12.68,1.2,0
gaziantep,araban,gaziantep_araban,2006,73.71,34.36,16.63,8.09,12.68,1.2,0
gaziantep,araban,gaziantep_araban,2007,79.34,59.1,13.51,14.4,0,1.12,0
gaziantep,araban,gaziantep_araban,2008,79.34,59.1,13.51,14.4,0,1.12,0
gaziantep,araban,gaziantep_araban,2009,79.34,59.1,13.51,14.4,0,1.12,0
gaziantep,araban,gaziantep_araban,2010,79.34,59.1,13.51,14.4,0,1.12,0
gaziantep,araban,gaziantep_araban,2011,83.3,60.9,17.4,9.5,0,1.1,0
gaziantep,araban,gaziantep_araban,2012,83.3,60.9,17.4,9.5,0,1.1,0
gaziantep,araban,gaziantep_araban,2013,83.3,60.9,17.4,9.5,0,1.1,0
gaziantep,araban,gaziantep_araban,2014,83.3,60.9,17.4,9.5,0,1.1,0
gaziantep,araban,gaziantep_araban,2015,81.7,48.7,17.2,9.3,20.2,2.2,0
gaziantep,araban,gaziantep_araban,2016,84.7,63.8,14.2,6.9,12.4,0.7,0
gaziantep,araban,gaziantep_araban,2017,84.7,63.8,14.2,6.9,12.4,0.7,0
gaziantep,araban,gaziantep_araban,2018,85.4,52.7,11.6,13.1,14.1,1.3,0
gaziantep,araban,gaziantep_araban,2019,85.4,52.7,11.6,13.1,14.1,1.3,0
gaziantep,araban,gaziantep_araban,2020,85.4,52.7,11.6,13.1,14.1,1.3,0
gaziantep,islahiye,gaziantep_islahiye,2002,73.19,42.58,14.81,6.7,10.17,1.71,0
gaziantep,islahiye,gaziantep_islahiye,2003,73.19,42.58,14.81,6.7,10.17,1.71,0
gaziantep,islahiye,gaziantep_islahiye,2004,73.19,42.58,14.81,6.7,10.17,1.71,0
gaziantep,islahiye,gaziantep_islahiye,2005,73.19,42.58,14.81,6.7,10.17,1.71,0
gaziantep,islahiye,gaziantep_islahiye,2006,73.19,42.58,14.81,6.7,10.17,1.71,0
gaziantep,islahiye,gaziantep_islahiye,2007,82.63,62,10.76,10.77,0,0.73,0
gaziantep,islahiye,gaziantep_islahiye,2008,82.63,62,10.76,10.77,0,0.73,0
gaziantep,islahiye,gaziantep_islahiye,2009,82.63,62,10.76,10.77,0,0.73,0
gaziantep,islahiye,gaziantep_islahiye,2010,82.63,62,10.76,10.77,0,0.73,0
gaziantep,islahiye,gaziantep_islahiye,2011,84.8,65,17.5,8.9,0,0.4,0
gaziantep,islahiye,gaziantep_islahiye,2012,84.8,65,17.5,8.9,0,0.4,0
gaziantep,islahiye,gaziantep_islahiye,2013,84.8,65,17.5,8.9,0,0.4,0
gaziantep,islahiye,gaziantep_islahiye,2014,84.8,65,17.5,8.9,0,0.4,0
gaziantep,islahiye,gaziantep_islahiye,2015,84.2,51.9,11.7,13.5,19.3,1.5,0
gaziantep,islahiye,gaziantep_islahiye,2016,85.5,64.2,13.8,9.4,10.3,0.4,0
gaziantep,islahiye,gaziantep_islahiye,2017,85.5,64.2,13.8,9.4,10.3,0.4,0
gaziantep,islahiye,gaziantep_islahiye,2018,86.4,52.4,14.8,8.9,12.7,1.1,0
gaziantep,islahiye,gaziantep_islahiye,2019,86.4,52.4,14.8,8.9,12.7,1.1,0
gaziantep,islahiye,gaziantep_islahiye,2020,86.4,52.4,14.8,8.9,12.7,1.1,0
gaziantep,karkamis,gaziantep_karkamis,2002,75.6,24.18,31.7,11.83,1.55,2.47,0
gaziantep,karkamis,gaziantep_karkamis,2003,75.6,24.18,31.7,11.83,1.55,2.47,0
gaziantep,karkamis,gaziantep_karkamis,2004,75.6,24.18,31.7,11.83,1.55,2.47,0
gaziantep,karkamis,gaziantep_karkamis,2005,75.6,24.18,31.7,11.83,1.55,2.47,0
gaziantep,karkamis,gaziantep_karkamis,2006,75.6,24.18,31.7,11.83,1.55,2.47,0
gaziantep,karkamis,gaziantep_karkamis,2007,81.37,40.03,26.51,26.41,0,1.04,0
gaziantep,karkamis,gaziantep_karkamis,2008,81.37,40.03,26.51,26.41,0,1.04,0
gaziantep,karkamis,gaziantep_karkamis,2009,81.37,40.03,26.51,26.41,0,1.04,0
gaziantep,karkamis,gaziantep_karkamis,2010,81.37,40.03,26.51,26.41,0,1.04,0
gaziantep,karkamis,gaziantep_karkamis,2011,88.9,48.1,24.3,21.6,0,1.1,0
gaziantep,karkamis,gaziantep_karkamis,2012,88.9,48.1,24.3,21.6,0,1.1,0
gaziantep,karkamis,gaziantep_karkamis,2013,88.9,48.1,24.3,21.6,0,1.1,0
gaziantep,karkamis,gaziantep_karkamis,2014,88.9,48.1,24.3,21.6,0,1.1,0
gaziantep,karkamis,gaziantep_karkamis,2015,86.2,44.3,24.3,23.7,5.4,1.4,0
gaziantep,karkamis,gaziantep_karkamis,2016,86.4,51.5,23.9,19.6,3,0.7,0
gaziantep,karkamis,gaziantep_karkamis,2017,86.4,51.5,23.9,19.6,3,0.7,0
gaziantep,karkamis,gaziantep_karkamis,2018,90.7,48.8,19.6,10.1,2,1.1,0
gaziantep,karkamis,gaziantep_karkamis,2019,90.7,48.8,19.6,10.1,2,1.1,0
gaziantep,karkamis,gaziantep_karkamis,2020,90.7,48.8,19.6,10.1,2,1.1,0
gaziantep,nizip,gaziantep_nizip,2002,75.83,38.14,13.35,8.02,5.91,2.6,0
gaziantep,nizip,gaziantep_nizip,2003,75.83,38.14,13.35,8.02,5.91,2.6,0
gaziantep,nizip,gaziantep_nizip,2004,75.83,38.14,13.35,8.02,5.91,2.6,0
gaziantep,nizip,gaziantep_nizip,2005,75.83,38.14,13.35,8.02,5.91,2.6,0
gaziantep,nizip,gaziantep_nizip,2006,75.83,38.14,13.35,8.02,5.91,2.6,0
gaziantep,nizip,gaziantep_nizip,2007,81.67,59.11,10.45,20.75,0,1.83,0
gaziantep,nizip,gaziantep_nizip,2008,81.67,59.11,10.45,20.75,0,1.83,0
gaziantep,nizip,gaziantep_nizip,2009,81.67,59.11,10.45,20.75,0,1.83,0
gaziantep,nizip,gaziantep_nizip,2010,81.67,59.11,10.45,20.75,0,1.83,0
gaziantep,nizip,gaziantep_nizip,2011,83.2,64.3,15.9,10.5,0,1.6,0
gaziantep,nizip,gaziantep_nizip,2012,83.2,64.3,15.9,10.5,0,1.6,0
gaziantep,nizip,gaziantep_nizip,2013,83.2,64.3,15.9,10.5,0,1.6,0
gaziantep,nizip,gaziantep_nizip,2014,83.2,64.3,15.9,10.5,0,1.6,0
gaziantep,nizip,gaziantep_nizip,2015,81.9,50.3,16.4,14.2,14.8,2.8,0
gaziantep,nizip,gaziantep_nizip,2016,83.1,64.8,14.4,9.6,8.8,1,0
gaziantep,nizip,gaziantep_nizip,2017,83.1,64.8,14.4,9.6,8.8,1,0
gaziantep,nizip,gaziantep_nizip,2018,84.6,55.3,12.1,11,9.7,1.6,0
gaziantep,nizip,gaziantep_nizip,2019,84.6,55.3,12.1,11,9.7,1.6,0
gaziantep,nizip,gaziantep_nizip,2020,84.6,55.3,12.1,11,9.7,1.6,0
gaziantep,nurdagi,gaziantep_nurdagi,2002,74.64,51.55,13.45,13.32,6.34,0.62,0
gaziantep,nurdagi,gaziantep_nurdagi,2003,74.64,51.55,13.45,13.32,6.34,0.62,0
gaziantep,nurdagi,gaziantep_nurdagi,2004,74.64,51.55,13.45,13.32,6.34,0.62,0
gaziantep,nurdagi,gaziantep_nurdagi,2005,74.64,51.55,13.45,13.32,6.34,0.62,0
gaziantep,nurdagi,gaziantep_nurdagi,2006,74.64,51.55,13.45,13.32,6.34,0.62,0
gaziantep,nurdagi,gaziantep_nurdagi,2007,81.09,66.27,8.61,18.63,0,0.45,0
gaziantep,nurdagi,gaziantep_nurdagi,2008,81.09,66.27,8.61,18.63,0,0.45,0
gaziantep,nurdagi,gaziantep_nurdagi,2009,81.09,66.27,8.61,18.63,0,0.45,0
gaziantep,nurdagi,gaziantep_nurdagi,2010,81.09,66.27,8.61,18.63,0,0.45,0
gaziantep,nurdagi,gaziantep_nurdagi,2011,85.1,68.6,13.1,14.4,0,0.5,0
gaziantep,nurdagi,gaziantep_nurdagi,2012,85.1,68.6,13.1,14.4,0,0.5,0
gaziantep,nurdagi,gaziantep_nurdagi,2013,85.1,68.6,13.1,14.4,0,0.5,0
gaziantep,nurdagi,gaziantep_nurdagi,2014,85.1,68.6,13.1,14.4,0,0.5,0
gaziantep,nurdagi,gaziantep_nurdagi,2015,82.9,60.1,6.7,20.7,9.2,1.8,0
gaziantep,nurdagi,gaziantep_nurdagi,2016,84.7,72.4,8.1,12.1,5.7,0.3,0
gaziantep,nurdagi,gaziantep_nurdagi,2017,84.7,72.4,8.1,12.1,5.7,0.3,0
gaziantep,nurdagi,gaziantep_nurdagi,2018,86.4,55.1,10.7,21.3,5.2,0.6,0
gaziantep,nurdagi,gaziantep_nurdagi,2019,86.4,55.1,10.7,21.3,5.2,0.6,0
gaziantep,nurdagi,gaziantep_nurdagi,2020,86.4,55.1,10.7,21.3,5.2,0.6,0
gaziantep,oguzeli,gaziantep_oguzeli,2002,76.88,28.18,24.55,20.75,0.89,2.1,0
gaziantep,oguzeli,gaziantep_oguzeli,2003,76.88,28.18,24.55,20.75,0.89,2.1,0
gaziantep,oguzeli,gaziantep_oguzeli,2004,76.88,28.18,24.55,20.75,0.89,2.1,0
gaziantep,oguzeli,gaziantep_oguzeli,2005,76.88,28.18,24.55,20.75,0.89,2.1,0
gaziantep,oguzeli,gaziantep_oguzeli,2006,76.88,28.18,24.55,20.75,0.89,2.1,0
gaziantep,oguzeli,gaziantep_oguzeli,2007,88.05,48.46,23.24,19.29,0,1.03,0
gaziantep,oguzeli,gaziantep_oguzeli,2008,88.05,48.46,23.24,19.29,0,1.03,0
gaziantep,oguzeli,gaziantep_oguzeli,2009,88.05,48.46,23.24,19.29,0,1.03,0
gaziantep,oguzeli,gaziantep_oguzeli,2010,88.05,48.46,23.24,19.29,0,1.03,0
gaziantep,oguzeli,gaziantep_oguzeli,2011,90.2,54.9,22.2,17.4,0,0.7,0
gaziantep,oguzeli,gaziantep_oguzeli,2012,90.2,54.9,22.2,17.4,0,0.7,0
gaziantep,oguzeli,gaziantep_oguzeli,2013,90.2,54.9,22.2,17.4,0,0.7,0
gaziantep,oguzeli,gaziantep_oguzeli,2014,90.2,54.9,22.2,17.4,0,0.7,0
gaziantep,oguzeli,gaziantep_oguzeli,2015,87.0,48.7,16.8,29.1,1.9,1.3,0
gaziantep,oguzeli,gaziantep_oguzeli,2016,88.3,61.5,16.2,19.2,0.9,0.5,0
gaziantep,oguzeli,gaziantep_oguzeli,2017,88.3,61.5,16.2,19.2,0.9,0.5,0
gaziantep,oguzeli,gaziantep_oguzeli,2018,89.6,44.6,16.2,26.6,1.3,1.1,0
gaziantep,oguzeli,gaziantep_oguzeli,2019,89.6,44.6,16.2,26.6,1.3,1.1,0
gaziantep,oguzeli,gaziantep_oguzeli,2020,89.6,44.6,16.2,26.6,1.3,1.1,0
gaziantep,sahinbey,gaziantep_sahinbey,2002,70.2,41.87,20.56,5.72,6.96,2.02,0
gaziantep,sahinbey,gaziantep_sahinbey,2003,70.2,41.87,20.56,5.72,6.96,2.02,0
gaziantep,sahinbey,gaziantep_sahinbey,2004,70.2,41.87,20.56,5.72,6.96,2.02,0
gaziantep,sahinbey,gaziantep_sahinbey,2005,70.2,41.87,20.56,5.72,6.96,2.02,0
gaziantep,sahinbey,gaziantep_sahinbey,2006,70.2,41.87,20.56,5.72,6.96,2.02,0
gaziantep,sahinbey,gaziantep_sahinbey,2007,79.6,59.47,20.37,9.37,0,1.43,0
gaziantep,sahinbey,gaziantep_sahinbey,2008,79.6,59.47,20.37,9.37,0,1.43,0
gaziantep,sahinbey,gaziantep_sahinbey,2009,79.6,59.47,20.37,9.37,0,1.43,0
gaziantep,sahinbey,gaziantep_sahinbey,2010,79.6,59.47,20.37,9.37,0,1.43,0
gaziantep,sahinbey,gaziantep_sahinbey,2011,83.3,61.4,20.8,9,0,0.9,0
gaziantep,sahinbey,gaziantep_sahinbey,2012,83.3,61.4,20.8,9,0,0.9,0
gaziantep,sahinbey,gaziantep_sahinbey,2013,83.3,61.4,20.8,9,0,0.9,0
gaziantep,sahinbey,gaziantep_sahinbey,2014,83.3,61.4,20.8,9,0,0.9,0
gaziantep,sahinbey,gaziantep_sahinbey,2015,81.7,45.8,17.7,19.7,13.6,1.9,0
gaziantep,sahinbey,gaziantep_sahinbey,2016,83.1,61.3,17.3,9.6,9.9,0.6,0
gaziantep,sahinbey,gaziantep_sahinbey,2017,83.1,61.3,17.3,9.6,9.9,0.6,0
gaziantep,sahinbey,gaziantep_sahinbey,2018,84.9,50,15.7,13.5,11,1.1,0
gaziantep,sahinbey,gaziantep_sahinbey,2019,84.9,50,15.7,13.5,11,1.1,0
gaziantep,sahinbey,gaziantep_sahinbey,2020,84.9,50,15.7,13.5,11,1.1,0
gaziantep,sehitkamil,gaziantep_sehitkamil,2002,73.78,39.9,19.51,5.74,10.7,2.44,0
gaziantep,sehitkamil,gaziantep_sehitkamil,2003,73.78,39.9,19.51,5.74,10.7,2.44,0
gaziantep,sehitkamil,gaziantep_sehitkamil,2004,73.78,39.9,19.51,5.74,10.7,2.44,0
gaziantep,sehitkamil,gaziantep_sehitkamil,2005,73.78,39.9,19.51,5.74,10.7,2.44,0
gaziantep,sehitkamil,gaziantep_sehitkamil,2006,73.78,39.9,19.51,5.74,10.7,2.44,0
gaziantep,sehitkamil,gaziantep_sehitkamil,2007,81.2,59.8,17.52,9.04,0,1.6,0
gaziantep,sehitkamil,gaziantep_sehitkamil,2008,81.2,59.8,17.52,9.04,0,1.6,0
gaziantep,sehitkamil,gaziantep_sehitkamil,2009,81.2,59.8,17.52,9.04,0,1.6,0
gaziantep,sehitkamil,gaziantep_sehitkamil,2010,81.2,59.8,17.52,9.04,0,1.6,0
gaziantep,sehitkamil,gaziantep_sehitkamil,2011,84.5,61.4,18.4,8.8,0,1.1,0
gaziantep,sehitkamil,gaziantep_sehitkamil,2012,84.5,61.4,18.4,8.8,0,1.1,0
gaziantep,sehitkamil,gaziantep_sehitkamil,2013,84.5,61.4,18.4,8.8,0,1.1,0
gaziantep,sehitkamil,gaziantep_sehitkamil,2014,84.5,61.4,18.4,8.8,0,1.1,0
gaziantep,sehitkamil,gaziantep_sehitkamil,2015,82.9,46.1,15.4,17.0,17.9,2.1,0
gaziantep,sehitkamil,gaziantep_sehitkamil,2016,84.5,60.6,16,9.1,12.3,0.6,0
gaziantep,sehitkamil,gaziantep_sehitkamil,2017,84.5,60.6,16,9.1,12.3,0.6,0
gaziantep,sehitkamil,gaziantep_sehitkamil,2018,86.1,50,14.8,11.1,13.9,1.3,0
gaziantep,sehitkamil,gaziantep_sehitkamil,2019,86.1,50,14.8,11.1,13.9,1.3,0
gaziantep,sehitkamil,gaziantep_sehitkamil,2020,86.1,50,14.8,11.1,13.9,1.3,0
gaziantep,yavuzeli,gaziantep_yavuzeli,2002,85.27,29.66,23.86,5.9,4.31,3.93,0
gaziantep,yavuzeli,gaziantep_yavuzeli,2003,85.27,29.66,23.86,5.9,4.31,3.93,0
gaziantep,yavuzeli,gaziantep_yavuzeli,2004,85.27,29.66,23.86,5.9,4.31,3.93,0
gaziantep,yavuzeli,gaziantep_yavuzeli,2005,85.27,29.66,23.86,5.9,4.31,3.93,0
gaziantep,yavuzeli,gaziantep_yavuzeli,2006,85.27,29.66,23.86,5.9,4.31,3.93,0
gaziantep,yavuzeli,gaziantep_yavuzeli,2007,86.83,51.87,24.51,7.34,0,0.78,0
gaziantep,yavuzeli,gaziantep_yavuzeli,2008,86.83,51.87,24.51,7.34,0,0.78,0
gaziantep,yavuzeli,gaziantep_yavuzeli,2009,86.83,51.87,24.51,7.34,0,0.78,0
gaziantep,yavuzeli,gaziantep_yavuzeli,2010,86.83,51.87,24.51,7.34,0,0.78,0
gaziantep,yavuzeli,gaziantep_yavuzeli,2011,91.2,58.5,28.6,6,0,0.7,0
gaziantep,yavuzeli,gaziantep_yavuzeli,2012,91.2,58.5,28.6,6,0,0.7,0
gaziantep,yavuzeli,gaziantep_yavuzeli,2013,91.2,58.5,28.6,6,0,0.7,0
gaziantep,yavuzeli,gaziantep_yavuzeli,2014,91.2,58.5,28.6,6,0,0.7,0
gaziantep,yavuzeli,gaziantep_yavuzeli,2015,87.4,54.6,18.7,8.3,10.0,6.4,0
gaziantep,yavuzeli,gaziantep_yavuzeli,2016,90.2,66.1,18.7,6.2,5.6,1.7,0
gaziantep,yavuzeli,gaziantep_yavuzeli,2017,90.2,66.1,18.7,6.2,5.6,1.7,0
gaziantep,yavuzeli,gaziantep_yavuzeli,2018,90,58.4,15.4,8.6,7.9,2.6,0
gaziantep,yavuzeli,gaziantep_yavuzeli,2019,90,58.4,15.4,8.6,7.9,2.6,0
gaziantep,yavuzeli,gaziantep_yavuzeli,2020,90,58.4,15.4,8.6,7.9,2.6,0
giresun,alucra,giresun_alucra,2002,66.42,67.6,3.52,6.04,1.38,5.48,0
giresun,alucra,giresun_alucra,2003,66.42,67.6,3.52,6.04,1.38,5.48,0
giresun,alucra,giresun_alucra,2004,66.42,67.6,3.52,6.04,1.38,5.48,0
giresun,alucra,giresun_alucra,2005,66.42,67.6,3.52,6.04,1.38,5.48,0
giresun,alucra,giresun_alucra,2006,66.42,67.6,3.52,6.04,1.38,5.48,0
giresun,alucra,giresun_alucra,2007,86.62,71.96,2.37,12.31,0,5.67,0
giresun,alucra,giresun_alucra,2008,86.62,71.96,2.37,12.31,0,5.67,0
giresun,alucra,giresun_alucra,2009,86.62,71.96,2.37,12.31,0,5.67,0
giresun,alucra,giresun_alucra,2010,86.62,71.96,2.37,12.31,0,5.67,0
giresun,alucra,giresun_alucra,2011,84.2,77.1,5.1,12.2,0,3.1,0
giresun,alucra,giresun_alucra,2012,84.2,77.1,5.1,12.2,0,3.1,0
giresun,alucra,giresun_alucra,2013,84.2,77.1,5.1,12.2,0,3.1,0
giresun,alucra,giresun_alucra,2014,84.2,77.1,5.1,12.2,0,3.1,0
giresun,alucra,giresun_alucra,2015,72.4,71.9,5.7,15.0,1.0,4.0,0
giresun,alucra,giresun_alucra,2016,77.2,81.1,4.2,10.4,0.6,1.5,0
giresun,alucra,giresun_alucra,2017,77.2,81.1,4.2,10.4,0.6,1.5,0
giresun,alucra,giresun_alucra,2018,79.9,66.1,4.4,17.9,0.2,1.9,0
giresun,alucra,giresun_alucra,2019,79.9,66.1,4.4,17.9,0.2,1.9,0
giresun,alucra,giresun_alucra,2020,79.9,66.1,4.4,17.9,0.2,1.9,0
giresun,bulancak,giresun_bulancak,2002,81.61,47.23,19.69,4.23,1.33,3.09,0
giresun,bulancak,giresun_bulancak,2003,81.61,47.23,19.69,4.23,1.33,3.09,0
giresun,bulancak,giresun_bulancak,2004,81.61,47.23,19.69,4.23,1.33,3.09,0
giresun,bulancak,giresun_bulancak,2005,81.61,47.23,19.69,4.23,1.33,3.09,0
giresun,bulancak,giresun_bulancak,2006,81.61,47.23,19.69,4.23,1.33,3.09,0
