pdy,imp_try_sum,imp_usd_sum,real_try_sum,dollars_sum,houses_sum,projects,try_idare_konut,try_afet_konutu,try_alt_gelir,try_ikmal_ihalesi,try_protokol_meb,try_restorasyon,try_altyapi_sosyal,try_danismanlik_hizmetleri,try_stadyum,try_millet_bahcesi,try_gelir_paylasimli,try_konut_sosyal_donati,try_bakim_onarim,try_kamu_hizmet,try_tarimkoy,try_kentsel_donusum,try_diger,try_talep_organizasyon,usd_idare_konut,usd_afet_konutu,usd_alt_gelir,usd_ikmal_ihalesi,usd_protokol_meb,usd_restorasyon,usd_altyapi_sosyal,usd_danismanlik_hizmetleri,usd_stadyum,usd_millet_bahcesi,usd_gelir_paylasimli,usd_konut_sosyal_donati,usd_bakim_onarim,usd_kamu_hizmet,usd_tarimkoy,usd_kentsel_donusum,usd_diger,usd_talep_organizasyon
kirikkale_merkez_2006,12231719.663203744,11847081.840796897,NA,NA,392,1,0,0,12231719.663203744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11847081.840796897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kirikkale_merkez_2009,6578373.820754717,7533370.695476029,6578373.820754717,7533370.695476029,448,1,6578373.820754717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7533370.695476029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kirikkale_merkez_2010,42375275.74955678,49341939.76813116,42375275.74955678,49341939.76813116,NA,3,0,0,0,0,0,0,42375275.74955678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49341939.76813116,0,0,0,0,0,0,0,0,0,0,0
kirikkale_merkez_2011,9904595.004979782,11591719.74522293,9904595.004979782,11591719.74522293,NA,2,0,0,0,0,0,0,967111.6722813931,0,0,0,0,8937483.332698388,0,0,0,0,0,0,0,0,0,0,0,0,1131847.1337579617,0,0,0,0,10459872.611464968,0,0,0,0,0,0
kirikkale_merkez_2015,7235592.146928436,7436940.602115541,7235592.146928436,7436940.602115541,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7235592.146928436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7436940.602115541,0,0,0,0
kirikkale_merkez_2016,22049686.21600385,19432580.841976814,22049686.21600385,19432580.841976814,387,1,0,0,0,0,0,0,0,0,0,0,0,22049686.21600385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19432580.841976814,0,0,0,0,0,0
kirikkale_merkez_2017,34916288.96494312,29832455.216016863,34916288.96494312,29832455.216016863,927,1,0,0,0,0,0,0,0,0,0,0,0,34916288.96494312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29832455.216016863,0,0,0,0,0,0
kirikkale_merkez_2020,14618604.94419907,9818911.425653,14618604.94419907,9818911.425653,NA,1,0,0,0,0,0,0,0,0,0,14618604.94419907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9818911.425653,0,0,0,0,0,0,0,0
kirikkale_yahsihan_2004,18937132.13341295,15045180.722891565,18937132.13341295,15045180.722891565,380,1,18937132.13341295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15045180.722891565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kirikkale_yahsihan_2006,30288752.776469007,27931034.482758623,30288752.776469007,27931034.482758623,282,1,0,0,30288752.776469007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27931034.482758623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kirklareli_babaeski_2011,7525571.042450581,8227114.716106605,7525571.042450581,8227114.716106605,NA,1,0,0,0,0,0,0,7525571.042450581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8227114.716106605,0,0,0,0,0,0,0,0,0,0,0
kirklareli_luleburgaz_2019,14969091.582622427,15067304.567262758,NA,NA,166,1,0,0,0,0,0,0,0,0,0,0,0,14969091.582622427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15067304.567262758,0,0,0,0,0,0
kirklareli_merkez_2005,9601879.307087649,8659259.25925926,9601879.307087649,8659259.25925926,456,1,0,0,0,0,0,0,0,0,0,0,0,9601879.307087649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8659259.25925926,0,0,0,0,0,0
kirklareli_merkez_2013,22776748.443953868,25679012.345679015,22776748.443953868,25679012.345679015,NA,1,0,0,0,0,0,0,22776748.443953868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25679012.345679015,0,0,0,0,0,0,0,0,0,0,0
kirklareli_merkez_2017,6410173.082470592,5689644.096728307,6410173.082470592,5689644.096728307,145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6410173.082470592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5689644.096728307
kirklareli_merkez_2019,15747135.307589479,11792609.561730498,15747135.307589479,11792609.561730498,654,2,0,0,0,15747135.307589479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11792609.561730498,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kirklareli_pehlivankoy_2019,3734871.406959153,2785613.5401974614,3734871.406959153,2785613.5401974614,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3734871.406959153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2785613.5401974614
kirklareli_pinarhisar_2017,1194511.596220687,978596.5862909781,1194511.596220687,978596.5862909781,NA,1,0,0,0,1194511.596220687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978596.5862909781,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kirklareli_pinarhisar_2020,13909250.058273207,12957051.5862641,NA,NA,204,1,13909250.058273207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12957051.5862641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kirsehir_akcakent_2010,4110318.331503842,5140013.726835964,4110318.331503842,5140013.726835964,NA,1,0,0,0,0,0,0,4110318.331503842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5140013.726835964,0,0,0,0,0,0,0,0,0,0,0
kirsehir_akpinar_2008,3010683.4856480886,3885382.0598006644,3010683.4856480886,3885382.0598006644,96,1,0,0,0,0,0,0,0,0,0,0,0,3010683.4856480886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3885382.0598006644,0,0,0,0,0,0
kirsehir_akpinar_2014,1850378.795935122,1962996.3898916966,1850378.795935122,1962996.3898916966,80,1,1850378.795935122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1962996.3898916966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kirsehir_akpinar_2017,5152433.416270536,4461022.632020117,5152433.416270536,4461022.632020117,141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5152433.416270536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4461022.632020117
kirsehir_cicekdagi_2008,1912757.991993408,2345266.507557677,1912757.991993408,2345266.507557677,72,1,1912757.991993408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2345266.507557677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kirsehir_cicekdagi_2013,1929074.322535483,2185561.7691916623,1929074.322535483,2185561.7691916623,NA,1,0,0,0,0,0,0,1929074.322535483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2185561.7691916623,0,0,0,0,0,0,0,0,0,0,0
kirsehir_cicekdagi_2018,5083886.999949012,3393845.2167681837,5083886.999949012,3393845.2167681837,127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5083886.999949012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3393845.2167681837
kirsehir_kaman_2004,10474675.15247945,8234885.33703961,10474675.15247945,8234885.33703961,320,1,10474675.15247945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8234885.33703961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kirsehir_kaman_2007,1562870.5080945913,1696567.8627145085,1562870.5080945913,1696567.8627145085,NA,1,0,0,0,0,0,0,1562870.5080945913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1696567.8627145085,0,0,0,0,0,0,0,0,0,0,0
kirsehir_kaman_2009,9599056.603773586,10992572.586090479,9599056.603773586,10992572.586090479,NA,2,0,0,0,0,0,0,3172169.8113207547,0,0,0,0,0,0,0,6426886.792452831,0,0,0,0,0,0,0,0,0,3632680.6212018905,0,0,0,0,0,0,0,7359891.9648885885,0,0,0
kirsehir_kaman_2013,12750160.970289484,14374814.814814815,12750160.970289484,14374814.814814815,228,1,0,0,0,0,0,0,0,0,0,0,0,12750160.970289484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14374814.814814815,0,0,0,0,0,0
kirsehir_kaman_2017,10212186.288022052,9064295.87482219,10212186.288022052,9064295.87482219,224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10212186.288022052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9064295.87482219
kirsehir_merkez_2005,13161285.481182866,11426687.878787879,13161285.481182866,11426687.878787879,384,1,13161285.481182866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11426687.878787879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kirsehir_merkez_2007,6572057.5395860495,6982385.96210515,6572057.5395860495,6982385.96210515,NA,2,0,0,0,0,0,0,6572057.5395860495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6982385.96210515,0,0,0,0,0,0,0,0,0,0,0
kirsehir_merkez_2008,23431027.82551201,24834811.5523713,23431027.82551201,24834811.5523713,NA,2,0,0,0,0,0,0,21688263.929143526,0,0,0,0,1742763.896368485,0,0,0,0,0,0,0,0,0,0,0,0,22697977.821265493,0,0,0,0,2136833.7311058077,0,0,0,0,0,0
kirsehir_merkez_2010,5656970.3622392975,7074124.914207275,5656970.3622392975,7074124.914207275,292,1,0,0,0,0,0,0,0,0,0,0,0,5656970.3622392975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7074124.914207275,0,0,0,0,0,0
kirsehir_merkez_2011,20833134.285577796,25191912.70860077,20833134.285577796,25191912.70860077,768,1,20833134.285577796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25191912.70860077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kirsehir_merkez_2012,27333737.31800572,31439038.05112897,27333737.31800572,31439038.05112897,NA,3,0,0,0,0,0,0,27333737.31800572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31439038.05112897,0,0,0,0,0,0,0,0,0,0,0
kirsehir_merkez_2016,37929860.22066041,35459274.01586369,37929860.22066041,35459274.01586369,NA,3,0,0,0,37929860.22066041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35459274.01586369,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kirsehir_merkez_2017,40595866.831138,33257924.68165809,40595866.831138,33257924.68165809,1126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40595866.831138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33257924.68165809,0,0
kirsehir_merkez_2019,9479418.886198549,7173552.290406222,9479418.886198549,7173552.290406222,258,1,9479418.886198549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7173552.290406222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kirsehir_merkez_2020,17411148.206060093,11004833.375731366,17411148.206060093,11004833.375731366,496,1,0,0,0,0,0,0,0,0,0,0,0,17411148.206060093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11004833.375731366,0,0,0,0,0,0
kirsehir_mucur_2013,4282425.695947219,5236420.224719101,4282425.695947219,5236420.224719101,NA,1,0,0,0,0,0,0,4282425.695947219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5236420.224719101,0,0,0,0,0,0,0,0,0,0,0
kirsehir_mucur_2018,3111409.9336232548,2490267.9184795055,3111409.9336232548,2490267.9184795055,NA,1,0,0,0,0,0,0,3111409.9336232548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2490267.9184795055,0,0,0,0,0,0,0,0,0,0,0
kocaeli_cayirova_2012,1543197.7145108855,1750279.3296089384,1543197.7145108855,1750279.3296089384,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1543197.7145108855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750279.3296089384,0,0,0,0
kocaeli_cayirova_2013,14239421.709322792,16941860.65579279,14239421.709322792,16941860.65579279,NA,2,0,0,0,0,0,0,2079692.3386902495,0,0,0,0,12159729.370632542,0,0,0,0,0,0,0,0,0,0,0,0,2344691.358024691,0,0,0,0,14597169.297768101,0,0,0,0,0,0
kocaeli_darica_2012,1736158.5139085692,2064949.60806271,1736158.5139085692,2064949.60806271,NA,1,0,0,0,1736158.5139085692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2064949.60806271,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kocaeli_derince_2011,4368011.023371668,4775202.780996524,4368011.023371668,4775202.780996524,NA,1,0,0,0,0,0,0,4368011.023371668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4775202.780996524,0,0,0,0,0,0,0,0,0,0,0
kocaeli_derince_2015,1727649.465880785,1596696.490020647,1727649.465880785,1596696.490020647,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1727649.465880785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596696.490020647,0,0,0,0
kocaeli_derince_2016,6546436.655088332,6100883.152173913,6546436.655088332,6100883.152173913,138,1,6546436.655088332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6100883.152173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kocaeli_derince_2020,3663971.33629305,2403301.8867924525,3663971.33629305,2403301.8867924525,NA,1,0,0,0,0,0,0,0,0,0,3663971.33629305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403301.8867924525,0,0,0,0,0,0,0,0
kocaeli_dilovasi_2011,2091328.4181807567,2528883.183568678,2091328.4181807567,2528883.183568678,NA,1,0,0,0,0,0,0,2091328.4181807567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2528883.183568678,0,0,0,0,0,0,0,0,0,0,0
kocaeli_dilovasi_2015,45958132.78854404,44806076.51912978,45958132.78854404,44806076.51912978,915,1,0,0,0,0,0,0,0,0,0,0,0,45958132.78854404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44806076.51912978,0,0,0,0,0,0
kocaeli_dilovasi_2017,2091179.2895799247,1810561.6093880972,2091179.2895799247,1810561.6093880972,NA,1,0,0,0,0,2091179.2895799247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1810561.6093880972,0,0,0,0,0,0,0,0,0,0,0,0,0
kocaeli_dilovasi_2019,22297590.42390955,16836591.825315457,22297590.42390955,16836591.825315457,NA,2,18896020.83238156,0,0,0,3401569.5915279877,0,0,0,0,0,0,0,0,0,0,0,0,0,14299567.847882453,0,0,0,2537023.9774330044,0,0,0,0,0,0,0,0,0,0,0,0,0
kocaeli_gebze_2003,717266.1654135338,473196.4285714286,717266.1654135338,473196.4285714286,20,1,717266.1654135338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473196.4285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kocaeli_gebze_2005,52931072.94349804,47445230.16683691,52931072.94349804,47445230.16683691,NA,3,0,0,11565533.276450511,0,0,0,382188.94793330017,0,0,0,0,40983350.71911423,0,0,0,0,0,0,0,0,10153411.985018726,0,0,0,331818.1818181818,0,0,0,0,36960000,0,0,0,0,0,0
kocaeli_gebze_2009,15437500,17678595.543551654,15437500,17678595.543551654,536,1,0,0,0,0,0,0,0,0,0,0,0,15437500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17678595.543551654,0,0,0,0,0,0
kocaeli_gebze_2010,3517836.6681654677,4085466.7101827674,3517836.6681654677,4085466.7101827674,NA,1,0,0,0,0,0,0,3517836.6681654677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4085466.7101827674,0,0,0,0,0,0,0,0,0,0,0
kocaeli_gebze_2012,2351799.7477442515,2696329.254727475,2351799.7477442515,2696329.254727475,NA,1,0,0,0,0,0,0,2351799.7477442515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2696329.254727475,0,0,0,0,0,0,0,0,0,0,0
kocaeli_gebze_2013,27943172.012632336,31503753.086419754,27943172.012632336,31503753.086419754,NA,1,0,0,0,0,0,0,27943172.012632336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31503753.086419754,0,0,0,0,0,0,0,0,0,0,0
kocaeli_gebze_2014,2207693.3220467316,2342057.7617328516,2207693.3220467316,2342057.7617328516,NA,1,0,0,0,0,0,0,2207693.3220467316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2342057.7617328516,0,0,0,0,0,0,0,0,0,0,0
kocaeli_gebze_2015,2102966.418813507,1943565.0378527185,2102966.418813507,1943565.0378527185,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2102966.418813507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1943565.0378527185,0,0,0,0
kocaeli_gebze_2016,2113894.8557694037,2030763.9128931905,2113894.8557694037,2030763.9128931905,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2113894.8557694037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2030763.9128931905,0,0,0,0
kocaeli_gebze_2020,24220706.762833066,19474477.177716658,NA,NA,878,2,13909250.058273207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10311456.70455986,12957051.5862641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6517425.591452557
kocaeli_golcuk_2006,12151430.340945616,10697032.43616287,12151430.340945616,10697032.43616287,856,1,12151430.340945616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10697032.43616287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kocaeli_golcuk_2014,6180182.55711827,6932078.820697954,6180182.55711827,6932078.820697954,NA,2,0,0,0,0,0,0,6180182.55711827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6932078.820697954,0,0,0,0,0,0,0,0,0,0,0
kocaeli_golcuk_2015,4013204.215191773,3912603.150787697,4013204.215191773,3912603.150787697,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4013204.215191773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3912603.150787697,0,0,0,0
kocaeli_golcuk_2017,21879931.455789953,18943839.061190277,21879931.455789953,18943839.061190277,541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21879931.455789953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18943839.061190277,0,0
kocaeli_golcuk_2020,3035154.919806342,1990843.5072142063,3035154.919806342,1990843.5072142063,NA,1,0,0,0,0,0,0,0,0,0,3035154.919806342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990843.5072142063,0,0,0,0,0,0,0,0
kocaeli_izmit_2011,486426.1495676026,569282.8025477707,486426.1495676026,569282.8025477707,NA,1,0,0,0,0,0,486426.1495676026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569282.8025477707,0,0,0,0,0,0,0,0,0,0,0,0
kocaeli_izmit_2012,194332.63509868438,222635.30066815144,194332.63509868438,222635.30066815144,NA,1,0,0,0,0,0,194332.63509868438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222635.30066815144,0,0,0,0,0,0,0,0,0,0,0,0
kocaeli_izmit_2013,82562292.51553848,93397711.62452063,82562292.51553848,93397711.62452063,NA,2,0,0,0,0,0,0,25641362.57517422,0,56920929.94036427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28908641.97530864,0,64489069.649211995,0,0,0,0,0,0,0,0,0
kocaeli_izmit_2016,3599246.254050291,3354279.8913043477,3599246.254050291,3354279.8913043477,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3599246.254050291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3354279.8913043477,0,0,0,0
kocaeli_kandira_2011,4144363.771265038,4530706.836616455,4144363.771265038,4530706.836616455,NA,1,0,0,0,0,0,0,4144363.771265038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4530706.836616455,0,0,0,0,0,0,0,0,0,0,0
kocaeli_kandira_2015,9844623.249544818,9098417.068134893,9844623.249544818,9098417.068134893,301,2,0,0,2680835.378090873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7163787.871453945,0,0,2477632.4845147966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6620784.583620096
kocaeli_kandira_2017,9165045.034578683,7935177.423861413,9165045.034578683,7935177.423861413,270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9165045.034578683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7935177.423861413
kocaeli_kartepe_2014,3928332.9150484717,4167418.7725631767,3928332.9150484717,4167418.7725631767,NA,1,0,0,0,0,0,0,3928332.9150484717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4167418.7725631767,0,0,0,0,0,0,0,0,0,0,0
kocaeli_kartepe_2017,5621980.617866029,4867560.77116513,5621980.617866029,4867560.77116513,NA,1,0,0,0,0,5621980.617866029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4867560.77116513,0,0,0,0,0,0,0,0,0,0,0,0,0
kocaeli_merkez_2004,17714464.443117518,14073795.18072289,17714464.443117518,14073795.18072289,682,1,17714464.443117518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14073795.18072289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kocaeli_merkez_2005,17215618.69248414,15463923.653198652,17215618.69248414,15463923.653198652,NA,3,5201770.8855249,0,0,0,0,0,1832898.7897349983,0,0,0,0,0,0,0,0,10180949.017224243,0,0,4691111.111111111,0,0,0,0,0,1591331.0606060605,0,0,0,0,0,0,0,0,9181481.481481481,0,0
kocaeli_merkez_2006,32179880.08595887,29060636.34849242,32179880.08595887,29060636.34849242,822,2,14679711.815110108,0,0,0,0,0,0,0,0,0,0,17500168.27084876,0,0,0,0,0,0,12922705.31400966,0,0,0,0,0,0,0,0,0,0,16137931.034482758,0,0,0,0,0,0
kocaeli_merkez_2007,49234176.17534878,51644897.30485771,49234176.17534878,51644897.30485771,1124,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49234176.17534878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51644897.30485771,0,0
kocaeli_merkez_2009,20530008.655457545,21369968.05111821,20530008.655457545,21369968.05111821,706,1,0,0,0,0,0,0,0,0,0,0,0,20530008.655457545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21369968.05111821,0,0,0,0,0,0
kocaeli_merkez_2010,15719866.73206041,18466887.417218544,15719866.73206041,18466887.417218544,912,1,0,0,0,0,0,0,0,0,0,0,0,15719866.73206041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18466887.417218544,0,0,0,0,0,0
konya_ahirli_2017,7692782.042980915,6572708.113804004,7692782.042980915,6572708.113804004,180,1,0,0,0,0,0,0,0,0,0,0,0,7692782.042980915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6572708.113804004,0,0,0,0,0,0
konya_akoren_2011,569273.387285502,666242.0382165605,569273.387285502,666242.0382165605,144,1,0,0,0,0,0,0,0,0,0,0,0,569273.387285502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666242.0382165605,0,0,0,0,0,0
konya_akoren_2012,5707703.747624625,6538975.501113585,5707703.747624625,6538975.501113585,NA,1,0,0,0,0,0,0,5707703.747624625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6538975.501113585,0,0,0,0,0,0,0,0,0,0,0
konya_akoren_2017,5717583.32975068,4684096.450826335,5717583.32975068,4684096.450826335,157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5717583.32975068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4684096.450826335
konya_akoren_2020,7958291.513326642,5855103.380374138,7958291.513326642,5855103.380374138,219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7958291.513326642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5855103.380374138
konya_aksehir_2004,5775711.260473253,4264445.955132563,5775711.260473253,4264445.955132563,192,1,5775711.260473253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4264445.955132563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
konya_aksehir_2005,1690273.0375426621,1483895.1310861423,1690273.0375426621,1483895.1310861423,NA,1,0,0,0,0,0,0,1690273.0375426621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1483895.1310861423,0,0,0,0,0,0,0,0,0,0,0
konya_aksehir_2008,7369871.0397227565,7712981.082844097,7369871.0397227565,7712981.082844097,NA,1,0,0,0,0,0,0,7369871.0397227565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7712981.082844097,0,0,0,0,0,0,0,0,0,0,0
konya_aksehir_2009,11173349.056603774,12795408.507765023,11173349.056603774,12795408.507765023,384,1,0,0,0,0,0,0,0,0,0,0,0,11173349.056603774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12795408.507765023,0,0,0,0,0,0
konya_aksehir_2010,12247797.189196503,14388079.470198676,12247797.189196503,14388079.470198676,NA,1,0,0,0,0,0,0,12247797.189196503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14388079.470198676,0,0,0,0,0,0,0,0,0,0,0
konya_aksehir_2020,8510404.455835652,9296492.117108049,NA,NA,NA,1,0,0,0,0,0,0,8510404.455835652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9296492.117108049,0,0,0,0,0,0,0,0,0,0,0
konya_altinekin_2015,7346579.380575017,6749912.064720366,7346579.380575017,6749912.064720366,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7346579.380575017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6749912.064720366
konya_altinekin_2016,608682.657646986,567255.4347826088,608682.657646986,567255.4347826088,NA,1,0,0,0,608682.657646986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567255.4347826088,0,0,0,0,0,0,0,0,0,0,0,0,0,0
konya_altinekin_2020,7614325.931221486,4994450.610432852,7614325.931221486,4994450.610432852,205,1,0,0,0,0,0,0,0,0,0,0,0,7614325.931221486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4994450.610432852,0,0,0,0,0,0
konya_beysehir_2005,14817238.641222307,12864393.93939394,14817238.641222307,12864393.93939394,448,1,0,0,0,0,0,0,0,0,0,0,0,14817238.641222307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12864393.93939394,0,0,0,0,0,0
konya_beysehir_2016,22108125.890434984,20951892.673126757,22108125.890434984,20951892.673126757,568,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22108125.890434984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20951892.673126757
