year,province,district,province_district,year_province_district,population
2006,bitlis,adilcevaz,bitlis_adilcevaz,2006_bitlis_adilcevaz,42326
2007,bitlis,adilcevaz,bitlis_adilcevaz,2007_bitlis_adilcevaz,40464
2008,bitlis,adilcevaz,bitlis_adilcevaz,2008_bitlis_adilcevaz,35274
2009,bitlis,adilcevaz,bitlis_adilcevaz,2009_bitlis_adilcevaz,32582
2010,bitlis,adilcevaz,bitlis_adilcevaz,2010_bitlis_adilcevaz,32180
2011,bitlis,adilcevaz,bitlis_adilcevaz,2011_bitlis_adilcevaz,31746
2012,bitlis,adilcevaz,bitlis_adilcevaz,2012_bitlis_adilcevaz,31335
2013,bitlis,adilcevaz,bitlis_adilcevaz,2013_bitlis_adilcevaz,31365
2014,bitlis,adilcevaz,bitlis_adilcevaz,2014_bitlis_adilcevaz,31196
2015,bitlis,adilcevaz,bitlis_adilcevaz,2015_bitlis_adilcevaz,30917
2016,bitlis,adilcevaz,bitlis_adilcevaz,2016_bitlis_adilcevaz,30721
2017,bitlis,adilcevaz,bitlis_adilcevaz,2017_bitlis_adilcevaz,30226
2018,bitlis,adilcevaz,bitlis_adilcevaz,2018_bitlis_adilcevaz,30376
2019,bitlis,adilcevaz,bitlis_adilcevaz,2019_bitlis_adilcevaz,30499
2020,bitlis,adilcevaz,bitlis_adilcevaz,2020_bitlis_adilcevaz,30622
2002,bitlis,ahlat,bitlis_ahlat,2002_bitlis_ahlat,46367
2003,bitlis,ahlat,bitlis_ahlat,2003_bitlis_ahlat,44219
2004,bitlis,ahlat,bitlis_ahlat,2004_bitlis_ahlat,42070
2005,bitlis,ahlat,bitlis_ahlat,2005_bitlis_ahlat,39921
2006,bitlis,ahlat,bitlis_ahlat,2006_bitlis_ahlat,37772
2007,bitlis,ahlat,bitlis_ahlat,2007_bitlis_ahlat,35623
2008,bitlis,ahlat,bitlis_ahlat,2008_bitlis_ahlat,35236
2009,bitlis,ahlat,bitlis_ahlat,2009_bitlis_ahlat,35411
2010,bitlis,ahlat,bitlis_ahlat,2010_bitlis_ahlat,35647
2011,bitlis,ahlat,bitlis_ahlat,2011_bitlis_ahlat,36577
2012,bitlis,ahlat,bitlis_ahlat,2012_bitlis_ahlat,37358
2013,bitlis,ahlat,bitlis_ahlat,2013_bitlis_ahlat,37872
2014,bitlis,ahlat,bitlis_ahlat,2014_bitlis_ahlat,38121
2015,bitlis,ahlat,bitlis_ahlat,2015_bitlis_ahlat,38622
2016,bitlis,ahlat,bitlis_ahlat,2016_bitlis_ahlat,39171
2017,bitlis,ahlat,bitlis_ahlat,2017_bitlis_ahlat,39371
2018,bitlis,ahlat,bitlis_ahlat,2018_bitlis_ahlat,40806
2019,bitlis,ahlat,bitlis_ahlat,2019_bitlis_ahlat,40699
2020,bitlis,ahlat,bitlis_ahlat,2020_bitlis_ahlat,40592
2002,bitlis,guroymak,bitlis_guroymak,2002_bitlis_guroymak,45968
2003,bitlis,guroymak,bitlis_guroymak,2003_bitlis_guroymak,45252
2004,bitlis,guroymak,bitlis_guroymak,2004_bitlis_guroymak,44535
2005,bitlis,guroymak,bitlis_guroymak,2005_bitlis_guroymak,43818
2006,bitlis,guroymak,bitlis_guroymak,2006_bitlis_guroymak,43102
2007,bitlis,guroymak,bitlis_guroymak,2007_bitlis_guroymak,42385
2008,bitlis,guroymak,bitlis_guroymak,2008_bitlis_guroymak,42683
2009,bitlis,guroymak,bitlis_guroymak,2009_bitlis_guroymak,43672
2010,bitlis,guroymak,bitlis_guroymak,2010_bitlis_guroymak,44416
2011,bitlis,guroymak,bitlis_guroymak,2011_bitlis_guroymak,45038
2012,bitlis,guroymak,bitlis_guroymak,2012_bitlis_guroymak,45436
2013,bitlis,guroymak,bitlis_guroymak,2013_bitlis_guroymak,45899
2014,bitlis,guroymak,bitlis_guroymak,2014_bitlis_guroymak,46269
2015,bitlis,guroymak,bitlis_guroymak,2015_bitlis_guroymak,46428
2016,bitlis,guroymak,bitlis_guroymak,2016_bitlis_guroymak,47134
2017,bitlis,guroymak,bitlis_guroymak,2017_bitlis_guroymak,46547
2018,bitlis,guroymak,bitlis_guroymak,2018_bitlis_guroymak,47742
2019,bitlis,guroymak,bitlis_guroymak,2019_bitlis_guroymak,47829
2020,bitlis,guroymak,bitlis_guroymak,2020_bitlis_guroymak,47916
2002,bitlis,hizan,bitlis_hizan,2002_bitlis_hizan,41827
2003,bitlis,hizan,bitlis_hizan,2003_bitlis_hizan,41451
2004,bitlis,hizan,bitlis_hizan,2004_bitlis_hizan,41076
2005,bitlis,hizan,bitlis_hizan,2005_bitlis_hizan,40700
2006,bitlis,hizan,bitlis_hizan,2006_bitlis_hizan,40325
2007,bitlis,hizan,bitlis_hizan,2007_bitlis_hizan,39949
2008,bitlis,hizan,bitlis_hizan,2008_bitlis_hizan,40697
2009,bitlis,hizan,bitlis_hizan,2009_bitlis_hizan,40534
2010,bitlis,hizan,bitlis_hizan,2010_bitlis_hizan,40526
2011,bitlis,hizan,bitlis_hizan,2011_bitlis_hizan,39563
2012,bitlis,hizan,bitlis_hizan,2012_bitlis_hizan,38809
2013,bitlis,hizan,bitlis_hizan,2013_bitlis_hizan,37922
2014,bitlis,hizan,bitlis_hizan,2014_bitlis_hizan,36663
2015,bitlis,hizan,bitlis_hizan,2015_bitlis_hizan,35765
2016,bitlis,hizan,bitlis_hizan,2016_bitlis_hizan,34686
2017,bitlis,hizan,bitlis_hizan,2017_bitlis_hizan,33708
2018,bitlis,hizan,bitlis_hizan,2018_bitlis_hizan,34186
2019,bitlis,hizan,bitlis_hizan,2019_bitlis_hizan,33331
2020,bitlis,hizan,bitlis_hizan,2020_bitlis_hizan,32476
2002,bitlis,merkez,bitlis_merkez,2002_bitlis_merkez,63901
2003,bitlis,merkez,bitlis_merkez,2003_bitlis_merkez,63478
2004,bitlis,merkez,bitlis_merkez,2004_bitlis_merkez,63055
2005,bitlis,merkez,bitlis_merkez,2005_bitlis_merkez,62633
2006,bitlis,merkez,bitlis_merkez,2006_bitlis_merkez,62210
2007,bitlis,merkez,bitlis_merkez,2007_bitlis_merkez,61787
2008,bitlis,merkez,bitlis_merkez,2008_bitlis_merkez,60996
2009,bitlis,merkez,bitlis_merkez,2009_bitlis_merkez,65559
2010,bitlis,merkez,bitlis_merkez,2010_bitlis_merkez,62811
2011,bitlis,merkez,bitlis_merkez,2011_bitlis_merkez,65670
2012,bitlis,merkez,bitlis_merkez,2012_bitlis_merkez,64725
2013,bitlis,merkez,bitlis_merkez,2013_bitlis_merkez,66095
2014,bitlis,merkez,bitlis_merkez,2014_bitlis_merkez,66732
2015,bitlis,merkez,bitlis_merkez,2015_bitlis_merkez,67373
2016,bitlis,merkez,bitlis_merkez,2016_bitlis_merkez,69222
2017,bitlis,merkez,bitlis_merkez,2017_bitlis_merkez,70160
2018,bitlis,merkez,bitlis_merkez,2018_bitlis_merkez,71501
2019,bitlis,merkez,bitlis_merkez,2019_bitlis_merkez,70699
2020,bitlis,merkez,bitlis_merkez,2020_bitlis_merkez,69897
2002,bitlis,mutki,bitlis_mutki,2002_bitlis_mutki,38046
2003,bitlis,mutki,bitlis_mutki,2003_bitlis_mutki,37398
2004,bitlis,mutki,bitlis_mutki,2004_bitlis_mutki,36749
2005,bitlis,mutki,bitlis_mutki,2005_bitlis_mutki,36101
2006,bitlis,mutki,bitlis_mutki,2006_bitlis_mutki,35453
2007,bitlis,mutki,bitlis_mutki,2007_bitlis_mutki,34805
2008,bitlis,mutki,bitlis_mutki,2008_bitlis_mutki,35288
2009,bitlis,mutki,bitlis_mutki,2009_bitlis_mutki,34871
2010,bitlis,mutki,bitlis_mutki,2010_bitlis_mutki,34750
2011,bitlis,mutki,bitlis_mutki,2011_bitlis_mutki,34240
2012,bitlis,mutki,bitlis_mutki,2012_bitlis_mutki,34100
2013,bitlis,mutki,bitlis_mutki,2013_bitlis_mutki,33840
2014,bitlis,mutki,bitlis_mutki,2014_bitlis_mutki,32528
2015,bitlis,mutki,bitlis_mutki,2015_bitlis_mutki,32159
2016,bitlis,mutki,bitlis_mutki,2016_bitlis_mutki,31648
2017,bitlis,mutki,bitlis_mutki,2017_bitlis_mutki,31764
2018,bitlis,mutki,bitlis_mutki,2018_bitlis_mutki,32090
2019,bitlis,mutki,bitlis_mutki,2019_bitlis_mutki,31869
2020,bitlis,mutki,bitlis_mutki,2020_bitlis_mutki,31648
2002,bitlis,tatvan,bitlis_tatvan,2002_bitlis_tatvan,80000
2003,bitlis,tatvan,bitlis_tatvan,2003_bitlis_tatvan,78575
2004,bitlis,tatvan,bitlis_tatvan,2004_bitlis_tatvan,77149
2005,bitlis,tatvan,bitlis_tatvan,2005_bitlis_tatvan,75724
2006,bitlis,tatvan,bitlis_tatvan,2006_bitlis_tatvan,74298
2007,bitlis,tatvan,bitlis_tatvan,2007_bitlis_tatvan,72873
2008,bitlis,tatvan,bitlis_tatvan,2008_bitlis_tatvan,76723
2009,bitlis,tatvan,bitlis_tatvan,2009_bitlis_tatvan,75860
2010,bitlis,tatvan,bitlis_tatvan,2010_bitlis_tatvan,78437
2011,bitlis,tatvan,bitlis_tatvan,2011_bitlis_tatvan,83790
2012,bitlis,tatvan,bitlis_tatvan,2012_bitlis_tatvan,85490
2013,bitlis,tatvan,bitlis_tatvan,2013_bitlis_tatvan,84163
2014,bitlis,tatvan,bitlis_tatvan,2014_bitlis_tatvan,86514
2015,bitlis,tatvan,bitlis_tatvan,2015_bitlis_tatvan,89185
2016,bitlis,tatvan,bitlis_tatvan,2016_bitlis_tatvan,88643
2017,bitlis,tatvan,bitlis_tatvan,2017_bitlis_tatvan,89698
2018,bitlis,tatvan,bitlis_tatvan,2018_bitlis_tatvan,92695
2019,bitlis,tatvan,bitlis_tatvan,2019_bitlis_tatvan,93189
2020,bitlis,tatvan,bitlis_tatvan,2020_bitlis_tatvan,93683
2002,bolu,dortdivan,bolu_dortdivan,2002_bolu_dortdivan,8621
2003,bolu,dortdivan,bolu_dortdivan,2003_bolu_dortdivan,8318
2004,bolu,dortdivan,bolu_dortdivan,2004_bolu_dortdivan,8016
2005,bolu,dortdivan,bolu_dortdivan,2005_bolu_dortdivan,7713
2006,bolu,dortdivan,bolu_dortdivan,2006_bolu_dortdivan,7411
2007,bolu,dortdivan,bolu_dortdivan,2007_bolu_dortdivan,7108
2008,bolu,dortdivan,bolu_dortdivan,2008_bolu_dortdivan,7100
2009,bolu,dortdivan,bolu_dortdivan,2009_bolu_dortdivan,6886
2010,bolu,dortdivan,bolu_dortdivan,2010_bolu_dortdivan,6897
2011,bolu,dortdivan,bolu_dortdivan,2011_bolu_dortdivan,6808
2012,bolu,dortdivan,bolu_dortdivan,2012_bolu_dortdivan,6680
2013,bolu,dortdivan,bolu_dortdivan,2013_bolu_dortdivan,6688
2014,bolu,dortdivan,bolu_dortdivan,2014_bolu_dortdivan,6527
2015,bolu,dortdivan,bolu_dortdivan,2015_bolu_dortdivan,6396
2016,bolu,dortdivan,bolu_dortdivan,2016_bolu_dortdivan,6245
2017,bolu,dortdivan,bolu_dortdivan,2017_bolu_dortdivan,6185
2018,bolu,dortdivan,bolu_dortdivan,2018_bolu_dortdivan,7139
2019,bolu,dortdivan,bolu_dortdivan,2019_bolu_dortdivan,6750
2020,bolu,dortdivan,bolu_dortdivan,2020_bolu_dortdivan,6361
2002,bolu,gerede,bolu_gerede,2002_bolu_gerede,38786
2003,bolu,gerede,bolu_gerede,2003_bolu_gerede,37918
2004,bolu,gerede,bolu_gerede,2004_bolu_gerede,37049
2005,bolu,gerede,bolu_gerede,2005_bolu_gerede,36181
2006,bolu,gerede,bolu_gerede,2006_bolu_gerede,35312
2007,bolu,gerede,bolu_gerede,2007_bolu_gerede,34444
2008,bolu,gerede,bolu_gerede,2008_bolu_gerede,34077
2009,bolu,gerede,bolu_gerede,2009_bolu_gerede,34665
2010,bolu,gerede,bolu_gerede,2010_bolu_gerede,34679
2011,bolu,gerede,bolu_gerede,2011_bolu_gerede,34818
2012,bolu,gerede,bolu_gerede,2012_bolu_gerede,34646
2013,bolu,gerede,bolu_gerede,2013_bolu_gerede,34565
2014,bolu,gerede,bolu_gerede,2014_bolu_gerede,34094
2015,bolu,gerede,bolu_gerede,2015_bolu_gerede,33662
2016,bolu,gerede,bolu_gerede,2016_bolu_gerede,33455
