year,province,district,population,pd,pdy,turnout_rate,akp,chp,mhp,hdp,sp,imp_try_sum,imp_usd_sum,real_try_sum,dollars_sum,houses_sum,projects,try_idare_konut,try_afet_konutu,try_alt_gelir,try_ikmal_ihalesi,try_protokol_meb,try_restorasyon,try_altyapi_sosyal,try_danismanlik_hizmetleri,try_stadyum,try_millet_bahcesi,try_gelir_paylasimli,try_konut_sosyal_donati,try_bakim_onarim,try_kamu_hizmet,try_tarimkoy,try_kentsel_donusum,try_diger,try_talep_organizasyon,usd_idare_konut,usd_afet_konutu,usd_alt_gelir,usd_ikmal_ihalesi,usd_protokol_meb,usd_restorasyon,usd_altyapi_sosyal,usd_danismanlik_hizmetleri,usd_stadyum,usd_millet_bahcesi,usd_gelir_paylasimli,usd_konut_sosyal_donati,usd_bakim_onarim,usd_kamu_hizmet,usd_tarimkoy,usd_kentsel_donusum,usd_diger,usd_talep_organizasyon,try_pc,usd_pc,hou_pc
2019,mugla,marmaris,94749,mugla_marmaris,mugla_marmaris_2019,85.3,21.7,47.9,6.1,8.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,mugla,marmaris,95851,mugla_marmaris,mugla_marmaris_2020,85.3,21.7,47.9,6.1,8.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,mugla,mentese,99911,mugla_mentese,mugla_mentese_2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,mugla,mentese,102414,mugla_mentese,mugla_mentese_2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,mugla,mentese,105860,mugla_mentese,mugla_mentese_2015,90.1,23.9,48.5,18.5,5,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,mugla,mentese,108068,mugla_mentese,mugla_mentese_2016,90,27.1,50.5,15.7,3.7,0.3,53091683.667778485,51003802.28136882,53091683.667778485,51003802.28136882,1106,1,53091683.667778485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51003802.28136882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491.28033893269503,471.960268362224,0.010234296924158863
2017,mugla,mentese,109979,mugla_mentese,mugla_mentese_2017,90,27.1,50.5,15.7,3.7,0.3,5162951.315018654,4411222.339304531,5162951.315018654,4411222.339304531,0,1,0,0,0,5162951.315018654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4411222.339304531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.944883250608335,40.109678568677026,0
2018,mugla,mentese,112447,mugla_mentese,mugla_mentese_2018,89.6,25.4,42.9,6.4,5.5,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,mugla,mentese,115059,mugla_mentese,mugla_mentese_2019,89.6,25.4,42.9,6.4,5.5,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,mugla,mentese,113141,mugla_mentese,mugla_mentese_2020,89.6,25.4,42.9,6.4,5.5,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,mugla,merkez,87522,mugla_merkez,mugla_merkez_2002,86.91,11.52,32.82,10.36,1.35,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,mugla,merkez,88859,mugla_merkez,mugla_merkez_2003,86.91,11.52,32.82,10.36,1.35,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,mugla,merkez,90196,mugla_merkez,mugla_merkez_2004,86.91,11.52,32.82,10.36,1.35,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,mugla,merkez,91533,mugla_merkez,mugla_merkez_2005,86.91,11.52,32.82,10.36,1.35,0.48,33551545.41795691,30257777.777777776,33551545.41795691,30257777.777777776,880,1,33551545.41795691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30257777.777777776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366.55135763011054,330.5668750918005,0.009614018987687501
2006,mugla,merkez,92870,mugla_merkez,mugla_merkez_2006,86.91,11.52,32.82,10.36,1.35,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,mugla,merkez,94207,mugla_merkez,mugla_merkez_2007,90.84,25.09,35.36,20.87,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
