pdym,imp_try_sum,imp_usd_sum,real_try_sum,dollars_sum,houses_sum,projects,try_idare_konut,try_afet_konutu,try_alt_gelir,try_ikmal_ihalesi,try_protokol_meb,try_restorasyon,try_altyapi_sosyal,try_danismanlik_hizmetleri,try_stadyum,try_millet_bahcesi,try_gelir_paylasimli,try_konut_sosyal_donati,try_bakim_onarim,try_kamu_hizmet,try_tarimkoy,try_kentsel_donusum,try_diger,try_talep_organizasyon,usd_idare_konut,usd_afet_konutu,usd_alt_gelir,usd_ikmal_ihalesi,usd_protokol_meb,usd_restorasyon,usd_altyapi_sosyal,usd_danismanlik_hizmetleri,usd_stadyum,usd_millet_bahcesi,usd_gelir_paylasimli,usd_konut_sosyal_donati,usd_bakim_onarim,usd_kamu_hizmet,usd_tarimkoy,usd_kentsel_donusum,usd_diger,usd_talep_organizasyon
nevsehir_hacibektas_2014_4,1075634.2926305581,1228693.1818181816,1075634.2926305581,1228693.1818181816,NA,1,0,0,0,0,0,0,1075634.2926305581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1228693.1818181816,0,0,0,0,0,0,0,0,0,0,0
nevsehir_kozakli_2019_6,3759520.6908261776,2639475.476839237,3759520.6908261776,2639475.476839237,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3759520.6908261776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2639475.476839237
nevsehir_kozakli_2020_8,5846110.24274894,3834628.190899001,5846110.24274894,3834628.190899001,168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5846110.24274894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3834628.190899001
nevsehir_merkez_2004_12,8795191.372757006,6914523.974982627,8795191.372757006,6914523.974982627,272,1,8795191.372757006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6914523.974982627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nevsehir_merkez_2004_2,13368781.21830779,10621234.939759035,13368781.21830779,10621234.939759035,504,1,13368781.21830779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10621234.939759035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nevsehir_merkez_2005_1,12722180.047642732,11045454.545454545,12722180.047642732,11045454.545454545,288,1,12722180.047642732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11045454.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nevsehir_merkez_2008_8,52082613.59248295,67214256.64451827,52082613.59248295,67214256.64451827,NA,2,0,0,0,0,0,0,23480476.89535333,0,0,0,0,0,0,0,0,28602136.69712962,0,0,0,0,0,0,0,0,30302296.51162791,0,0,0,0,0,0,0,0,36911960.132890366,0,0
nevsehir_merkez_2009_3,51186360.73062196,50013947.847180106,51186360.73062196,50013947.847180106,NA,3,0,0,0,0,0,0,2404994.9417525744,0,0,0,0,0,0,0,0,48781365.78886938,0,0,0,0,0,0,0,0,2349909.03577926,0,0,0,0,0,0,0,0,47664038.811400846,0,0
nevsehir_merkez_2011_3,3122295.815350789,3654140.127388535,3122295.815350789,3654140.127388535,96,1,3122295.815350789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3654140.127388535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nevsehir_merkez_2011_6,4925237.663020112,5955712.45186136,4925237.663020112,5955712.45186136,192,1,4925237.663020112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5955712.45186136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nevsehir_merkez_2012_12,11947858.753524806,14210526.315789474,11947858.753524806,14210526.315789474,419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11947858.753524806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14210526.315789474,0,0
nevsehir_merkez_2012_5,7068497.137867469,8104004.449388209,7068497.137867469,8104004.449388209,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7068497.137867469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8104004.449388209,0,0,0
nevsehir_merkez_2013_3,3830868.4006193345,4684269.662921349,3830868.4006193345,4684269.662921349,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3830868.4006193345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4684269.662921349,0,0,0,0
nevsehir_merkez_2013_5,4466654.271890007,5362003.266194883,4466654.271890007,5362003.266194883,NA,1,0,0,0,0,0,0,4466654.271890007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5362003.266194883,0,0,0,0,0,0,0,0,0,0,0
nevsehir_merkez_2014_3,24031528.753184993,25494133.574007217,24031528.753184993,25494133.574007217,754,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24031528.753184993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25494133.574007217,0,0
nevsehir_merkez_2017_9,9936215.904355908,8819345.661450924,9936215.904355908,8819345.661450924,225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936215.904355908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8819345.661450924
nevsehir_merkez_2019_10,416876.0564667185,315471.0458081245,416876.0564667185,315471.0458081245,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416876.0564667185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315471.0458081245,0,0
nevsehir_merkez_2019_11,45551875.37119101,34471391.5298185,45551875.37119101,34471391.5298185,1410,1,0,0,0,45551875.37119101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34471391.5298185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nevsehir_merkez_2020_5,2432777.0982648158,1634028.8924558589,2432777.0982648158,1634028.8924558589,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2432777.0982648158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1634028.8924558589,0,0
nevsehir_urgup_2013_3,825626.1112872325,1009550.5617977527,825626.1112872325,1009550.5617977527,NA,1,0,0,0,0,0,0,825626.1112872325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009550.5617977527,0,0,0,0,0,0,0,0,0,0,0
nevsehir_urgup_2013_9,23914867.648180638,27094560.244026434,23914867.648180638,27094560.244026434,518,1,23914867.648180638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27094560.244026434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nevsehir_urgup_2014_1,15556368.493366286,16503158.84476534,15556368.493366286,16503158.84476534,405,1,15556368.493366286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16503158.84476534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nevsehir_urgup_2015_2,4822672.577580747,4956875.508543531,4822672.577580747,4956875.508543531,NA,1,0,0,0,0,0,0,4822672.577580747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4956875.508543531,0,0,0,0,0,0,0,0,0,0,0
nigde_altunhisar_2005_9,2665902.7303754264,2340402.9962546816,2665902.7303754264,2340402.9962546816,96,1,2665902.7303754264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2340402.9962546816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nigde_altunhisar_2008_9,2470716.951988673,3188538.2059800667,2470716.951988673,3188538.2059800667,80,1,0,0,0,0,0,0,0,0,0,0,0,2470716.951988673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3188538.2059800667,0,0,0,0,0,0
nigde_altunhisar_2013_6,3369263.070065254,4044637.996733805,3369263.070065254,4044637.996733805,108,1,3369263.070065254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4044637.996733805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nigde_altunhisar_2013_7,3334036.3378549987,3777325.8769700048,3334036.3378549987,3777325.8769700048,140,1,3334036.3378549987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3777325.8769700048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nigde_altunhisar_2013_8,3341664.6847922173,3785968.479918658,3341664.6847922173,3785968.479918658,155,1,0,0,0,0,0,0,0,0,0,0,0,3341664.6847922173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3785968.479918658,0,0,0,0,0,0
nigde_altunhisar_2019_5,4303109.688060933,3021117.166212534,4303109.688060933,3021117.166212534,118,1,0,0,0,0,0,0,0,0,0,0,0,4303109.688060933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3021117.166212534,0,0,0,0,0,0
nigde_bor_2004_5,13833317.778814744,10243538.355217692,13833317.778814744,10243538.355217692,512,1,13833317.778814744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10243538.355217692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nigde_bor_2005_7,28635665.529010236,25139325.84269663,28635665.529010236,25139325.84269663,1008,2,16060580.204778157,0,0,0,0,0,0,0,0,0,0,12575085.324232081,0,0,0,0,0,0,14099625.468164794,0,0,0,0,0,0,0,0,0,0,11039700.374531835,0,0,0,0,0,0
nigde_bor_2005_9,5494880.546075085,4823970.037453184,5494880.546075085,4823970.037453184,NA,1,0,0,0,0,0,0,5494880.546075085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4823970.037453184,0,0,0,0,0,0,0,0,0,0,0
nigde_bor_2007_1,17746975.695791222,17272079.772079773,17746975.695791222,17272079.772079773,208,1,0,0,0,0,0,0,0,0,0,0,0,17746975.695791222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17272079.772079773,0,0,0,0,0,0
nigde_bor_2007_4,9457676.309930343,9903122.938530734,9457676.309930343,9903122.938530734,304,1,0,0,0,0,0,0,0,0,0,0,0,9457676.309930343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9903122.938530734,0,0,0,0,0,0
nigde_bor_2010_11,1447859.4950603733,1810569.6636925188,1447859.4950603733,1810569.6636925188,NA,1,0,0,0,0,0,0,1447859.4950603733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1810569.6636925188,0,0,0,0,0,0,0,0,0,0,0
nigde_bor_2010_6,3527904.676258993,4097159.268929504,3527904.676258993,4097159.268929504,72,1,0,3527904.676258993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4097159.268929504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nigde_bor_2010_7,3905021.224779719,4587417.218543046,3905021.224779719,4587417.218543046,192,1,3905021.224779719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4587417.218543046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nigde_bor_2014_2,4419640.388451935,4688628.158844765,4419640.388451935,4688628.158844765,165,1,4419640.388451935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4688628.158844765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nigde_bor_2014_3,322008.44793629594,341606.4981949458,322008.44793629594,341606.4981949458,NA,1,0,0,0,0,0,0,322008.44793629594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341606.4981949458,0,0,0,0,0,0,0,0,0,0,0
nigde_bor_2014_4,10328990.727576446,11798768.93939394,10328990.727576446,11798768.93939394,NA,1,0,0,0,0,0,0,10328990.727576446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11798768.93939394,0,0,0,0,0,0,0,0,0,0,0
nigde_bor_2017_2,5489726.605000943,4497426.171769168,5489726.605000943,4497426.171769168,157,1,0,0,0,0,0,0,0,0,0,0,0,5489726.605000943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4497426.171769168,0,0,0,0,0,0
nigde_bor_2018_6,5959315.632867933,4769635.9056560565,5959315.632867933,4769635.9056560565,157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5959315.632867933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4769635.9056560565
nigde_camardi_2010_12,2715697.03622393,3396019.21757035,2715697.03622393,3396019.21757035,104,1,2715697.03622393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3396019.21757035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nigde_camardi_2012_12,2787362.9503396526,3315229.563269877,2787362.9503396526,3315229.563269877,100,1,2787362.9503396526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3315229.563269877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nigde_camardi_2013_6,3369263.070065254,4044637.996733805,3369263.070065254,4044637.996733805,108,1,3369263.070065254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4044637.996733805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nigde_camardi_2013_7,3334036.3378549987,3777325.8769700048,3334036.3378549987,3777325.8769700048,140,1,3334036.3378549987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3777325.8769700048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nigde_camardi_2014_10,7061130.95693568,7754533.39230429,7061130.95693568,7754533.39230429,212,1,7061130.95693568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7754533.39230429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nigde_ciftlik_2005_10,1266583.9815354794,1142242.962962963,1266583.9815354794,1142242.962962963,48,1,1266583.9815354794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142242.962962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nigde_ciftlik_2015_12,6116128.575843439,5652536.132140399,6116128.575843439,5652536.132140399,157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6116128.575843439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5652536.132140399
nigde_merkez_2009_10,21225825.471698113,24307224.848075625,21225825.471698113,24307224.848075625,NA,1,0,0,0,0,0,0,21225825.471698113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24307224.848075625,0,0,0,0,0,0,0,0,0,0,0
nigde_merkez_2010_4,5158498.201438849,5990861.618798955,5158498.201438849,5990861.618798955,304,1,5158498.201438849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5990861.618798955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nigde_merkez_2011_3,13816036.529282749,16169426.751592357,13816036.529282749,16169426.751592357,528,1,0,0,0,0,0,0,0,0,0,0,0,13816036.529282749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16169426.751592357,0,0,0,0,0,0
nigde_merkez_2012_1,2774603.4873411483,3146927.3743016757,2774603.4873411483,3146927.3743016757,120,1,2774603.4873411483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146927.3743016757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nigde_merkez_2012_3,4491675.696975667,5094413.407821229,4491675.696975667,5094413.407821229,NA,1,0,0,0,0,0,0,4491675.696975667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5094413.407821229,0,0,0,0,0,0,0,0,0,0,0
nigde_merkez_2014_4,23560328.78347627,26912878.787878785,23560328.78347627,26912878.787878785,702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23560328.78347627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26912878.787878785,0,0
nigde_merkez_2015_7,38154358.562076494,35055575.09672881,38154358.562076494,35055575.09672881,853,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38154358.562076494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35055575.09672881,0,0
nigde_merkez_2015_9,32385819.838444166,29755539.922616955,32385819.838444166,29755539.922616955,786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32385819.838444166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29755539.922616955,0,0
nigde_merkez_2016_7,15591613.129555676,14864864.864864865,15591613.129555676,14864864.864864865,NA,1,0,0,0,0,0,0,15591613.129555676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14864864.864864865,0,0,0,0,0,0,0,0,0,0,0
nigde_merkez_2017_12,43073412.88194124,36801896.733403586,43073412.88194124,36801896.733403586,944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43073412.88194124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36801896.733403586,0,0
nigde_merkez_2017_4,3531446.7539927647,3057557.977088572,3531446.7539927647,3057557.977088572,NA,1,0,0,0,0,3531446.7539927647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3057557.977088572,0,0,0,0,0,0,0,0,0,0,0,0,0
nigde_merkez_2018_2,2425427.403611152,2122277.6174232485,2425427.403611152,2122277.6174232485,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2425427.403611152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122277.6174232485,0,0
nigde_merkez_2018_5,27377546.349279013,21912067.781085413,27377546.349279013,21912067.781085413,720,1,27377546.349279013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21912067.781085413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nigde_merkez_2020_3,9997769.599643135,7355595.667870035,9997769.599643135,7355595.667870035,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9997769.599643135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7355595.667870035,0,0,0,0
nigde_ulukisla_2014_3,4164982.7510666265,4418471.570397112,4164982.7510666265,4418471.570397112,NA,1,0,0,0,0,0,0,4164982.7510666265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4418471.570397112,0,0,0,0,0,0,0,0,0,0,0
nigde_ulukisla_2015_5,13799789.932940133,13453863.465866467,13799789.932940133,13453863.465866467,425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13799789.932940133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13453863.465866467
nigde_ulukisla_2016_12,17279407.946886912,15228492.98352654,17279407.946886912,15228492.98352654,531,1,17279407.946886912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15228492.98352654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nigde_ulukisla_2019_12,6754534.24094294,5111495.246326707,6754534.24094294,5111495.246326707,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6754534.24094294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5111495.246326707,0,0,0
ordu_akkus_2020_9,6756852.501770669,4939934.701709156,NA,NA,NA,1,0,0,0,0,6756852.501770669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4939934.701709156,0,0,0,0,0,0,0,0,0,0,0,0,0
ordu_altinordu_2016_7,15748946.680226646,15014864.864864865,15748946.680226646,15014864.864864865,311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15748946.680226646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15014864.864864865,0,0
ordu_aybasti_2009_4,3406935.4155540415,3546325.8785942495,3406935.4155540415,3546325.8785942495,NA,1,3406935.4155540415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3546325.8785942495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordu_aybasti_2010_5,12174915.130395684,14139431.462140992,12174915.130395684,14139431.462140992,254,1,12174915.130395684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14139431.462140992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordu_fatsa_2005_4,12023853.510573396,10304123.711340206,12023853.510573396,10304123.711340206,320,1,0,0,0,0,0,0,0,0,0,0,0,12023853.510573396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10304123.711340206,0,0,0,0,0,0
ordu_fatsa_2012_12,1247040.1039435465,1483202.687569989,1247040.1039435465,1483202.687569989,NA,1,0,0,0,0,0,0,1247040.1039435465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1483202.687569989,0,0,0,0,0,0,0,0,0,0,0
ordu_fatsa_2013_10,27548915.25735536,31059259.25925926,27548915.25735536,31059259.25925926,NA,1,0,0,0,0,0,0,27548915.25735536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31059259.25925926,0,0,0,0,0,0,0,0,0,0,0
ordu_golkoy_2009_10,8077830.188679245,9250506.41458474,8077830.188679245,9250506.41458474,208,1,0,0,0,0,0,0,0,0,0,0,0,8077830.188679245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9250506.41458474,0,0,0,0,0,0
ordu_golkoy_2013_5,5277454.052411767,6335329.341317365,5277454.052411767,6335329.341317365,177,1,5277454.052411767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6335329.341317365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordu_gurgentepe_2014_5,4469581.725408596,5105587.121212121,4469581.725408596,5105587.121212121,NA,1,0,0,0,0,0,0,4469581.725408596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5105587.121212121,0,0,0,0,0,0,0,0,0,0,0
ordu_merkez_2006_8,30285696.6888131,26313712.374581937,30285696.6888131,26313712.374581937,742,1,30285696.6888131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26313712.374581937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordu_merkez_2008_10,3419631.38178849,3578834.964122636,3419631.38178849,3578834.964122636,NA,1,0,0,0,0,0,0,3419631.38178849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3578834.964122636,0,0,0,0,0,0,0,0,0,0,0
ordu_merkez_2009_6,37055793.93872427,38571884.98402556,37055793.93872427,38571884.98402556,1110,2,37055793.93872427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38571884.98402556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordu_merkez_2011_1,20373565.25146536,23843949.044585988,20373565.25146536,23843949.044585988,648,1,20373565.25146536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23843949.044585988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordu_merkez_2012_9,1774909.2375958047,2033407.5723830734,1774909.2375958047,2033407.5723830734,NA,1,0,0,0,0,0,0,1774909.2375958047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2033407.5723830734,0,0,0,0,0,0,0,0,0,0,0
ordu_merkez_2013_5,1310520.8980469157,1573217.2019597169,1310520.8980469157,1573217.2019597169,NA,1,0,0,0,0,0,0,1310520.8980469157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573217.2019597169,0,0,0,0,0,0,0,0,0,0,0
ordu_merkez_2013_9,2019268.3069108336,2287747.839349263,2019268.3069108336,2287747.839349263,NA,1,0,0,0,0,0,0,2019268.3069108336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2287747.839349263,0,0,0,0,0,0,0,0,0,0,0
ordu_mesudiye_2013_10,7401567.215498702,8344691.358024692,7401567.215498702,8344691.358024692,204,1,0,0,0,0,0,0,0,0,0,0,0,7401567.215498702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8344691.358024692,0,0,0,0,0,0
ordu_persembe_2013_10,12284113.655974735,13849382.716049382,12284113.655974735,13849382.716049382,383,1,12284113.655974735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13849382.716049382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordu_unye_2011_10,1453129.131000789,1578942.6542872747,1453129.131000789,1578942.6542872747,NA,1,0,0,0,0,0,0,1453129.131000789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1578942.6542872747,0,0,0,0,0,0,0,0,0,0,0
ordu_unye_2013_7,831041.0898664142,941535.3329944077,831041.0898664142,941535.3329944077,NA,1,0,0,0,0,0,0,831041.0898664142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941535.3329944077,0,0,0,0,0,0,0,0,0,0,0
ordu_unye_2015_2,4076947.4350854973,4190398.6981285596,4076947.4350854973,4190398.6981285596,NA,1,0,0,0,0,0,0,4076947.4350854973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4190398.6981285596,0,0,0,0,0,0,0,0,0,0,0
osmaniye_bahce_2019_9,7186081.69440242,5359661.49506347,7186081.69440242,5359661.49506347,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7186081.69440242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5359661.49506347
osmaniye_duzici_2004_10,6748872.977989923,5305767.89437109,6748872.977989923,5305767.89437109,192,1,0,0,0,0,0,0,0,0,0,0,0,6748872.977989923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5305767.89437109,0,0,0,0,0,0
osmaniye_duzici_2009_1,3828751.947270098,3741055.1849605823,3828751.947270098,3741055.1849605823,NA,1,0,0,0,0,0,0,3828751.947270098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3741055.1849605823,0,0,0,0,0,0,0,0,0,0,0
osmaniye_duzici_2011_11,3470668.951963529,3771163.2987438557,3470668.951963529,3771163.2987438557,168,1,3470668.951963529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3771163.2987438557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
osmaniye_duzici_2017_4,2420346.399976765,2095557.4182732606,2420346.399976765,2095557.4182732606,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2420346.399976765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2095557.4182732606
osmaniye_kadirli_2005_3,2785413.9943980523,2418309.090909091,2785413.9943980523,2418309.090909091,84,1,2785413.9943980523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2418309.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
osmaniye_kadirli_2006_12,8296126.778996807,7650344.827586208,8296126.778996807,7650344.827586208,160,1,0,0,0,0,0,0,0,0,0,0,0,8296126.778996807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7650344.827586208,0,0,0,0,0,0
osmaniye_kadirli_2007_6,10197233.020482091,10677511.994002998,10197233.020482091,10677511.994002998,NA,1,0,0,0,0,0,0,10197233.020482091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10677511.994002998,0,0,0,0,0,0,0,0,0,0,0
osmaniye_kadirli_2013_12,6894346.548227575,7772839.50617284,6894346.548227575,7772839.50617284,NA,1,0,0,0,0,0,0,6894346.548227575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7772839.50617284,0,0,0,0,0,0,0,0,0,0,0
osmaniye_kadirli_2013_5,2325381.026015427,2791507.8933043005,2325381.026015427,2791507.8933043005,NA,1,0,0,0,0,0,0,2325381.026015427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2791507.8933043005,0,0,0,0,0,0,0,0,0,0,0
